device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,internet
Huawei,Android,15.32,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,5.058980915,5.568535325,4g
Huawei,Android,15.32,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,4.980931815,5.48309424,4g
Huawei,Android,20.32,5.0,2.0,16.0,2.0,5100.0,310.0,2020,240,4.218183299,4.609460967,4g
Huawei,Android,15.37,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,4.916690848,5.766412927,both
Huawei,Android,25.5,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,5.097485547,5.521900821,4g
Huawei,Android,16.71,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,5.49380191,7.243134061,both
Huawei,Android,16.23,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,4.365643155,5.080161357,4g
Huawei,Android,25.6,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,5.359976747,6.309245325,both
Huawei,Android,16.23,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,4.651003602,4.942570563,4g
Huawei,Android,16.74,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,5.071354029,5.674010316,4g
Huawei,Android,15.34,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,4.99531859,5.635789104,4g
Huawei,Android,25.6,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,4.978869391,6.109825194,4g
Huawei,Android,15.9,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,5.037147389,5.299716387,4g
Huawei,Android,15.32,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,4.949043538,5.294660689,4g
Huawei,Android,16.23,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,4.403054002,5.016219672,4g
Huawei,Android,16.59,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,5.995954452,7.439289002,both
Huawei,Android,16.81,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,5.530103463,6.478140911,both
Huawei,Android,16.81,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,5.345344072,6.311517,4g
Huawei,Android,15.9,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,5.214772701,5.666841827,4g
Huawei,Android,16.74,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,4.894401058,5.242434609,4g
Huawei,Android,25.6,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,5.025589586,5.698970918,4g
Huawei,Android,20.42,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,4.943212618,5.86144128,4g
Huawei,Android,20.42,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,5.017147378,5.55971963,4g
Huawei,Android,16.23,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,5.372914505,5.969730055,4g
Huawei,Android,16.23,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,5.366396487,5.883935014,4g
Huawei,Android,15.34,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,5.180209278,5.55898789,4g
Huawei,Android,15.34,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,4.837313121,5.635146682,4g
Huawei,Android,16.74,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,4.861671141,5.638069931,4g
Huawei,Android,10.16,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,3.959097413,4.701025672,no
Huawei,Android,17.78,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,4.335197047,5.012034315,no
Infinix,Android,17.32,,8.0,32.0,2.0,6000.0,209.0,2020,320,4.405132623,4.605370166,4g
Infinix,Android,15.39,,8.0,64.0,4.0,5000.0,185.0,2020,173,4.4959132,4.702115392,4g
Infinix,Android,15.39,,8.0,32.0,2.0,5000.0,185.0,2020,329,4.370712875,4.487287145,4g
Infinix,Android,15.39,,16.0,32.0,3.0,4000.0,178.0,2019,356,4.417996878,4.605969866,4g
Infinix,Android,15.29,,16.0,32.0,2.0,4000.0,165.0,2019,497,4.423288532,4.866071843,4g
Lava,Android,14.5,,5.0,32.0,2.0,3200.0,150.0,2020,359,3.918203865,4.381276353,4g
Lava,Android,12.7,5.0,0.3,8.0,0.5,3000.0,147.6,2016,704,3.509154523,4.102478062,no
Lenovo,Android,25.43,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,4.683426684,5.189171919,4g
Lenovo,Android,25.43,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,5.053758638,5.768070965,no
Lenovo,Android,15.47,8.0,5.0,16.0,2.0,4000.0,172.0,2019,531,4.145196092,4.602165677,4g
Lenovo,Android,20.32,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,4.515245478,5.077795376,4g
Lenovo,Android,20.32,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,4.390366759,4.947198388,4g
Lenovo,Android,17.78,2.0,2.0,32.0,1.0,3590.0,236.0,2019,524,3.806440243,4.595523809,4g
Lenovo,Android,16.23,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,4.447228998,5.523818137,4g
Lenovo,Android,16.23,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,5.347964306,5.996626203,both
Lenovo,Android,15.32,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,4.541058241,5.06594385,4g
Lenovo,Android,25.43,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,4.866995844,5.188335076,4g
LG,Android,16.59,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,4.739963282,5.595157377,4g
LG,Android,15.44,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,4.720550337,5.296916386,4g
LG,Others,5.28,2.0,13.0,8.0,1.0,1470.0,127.0,2020,202,3.758405517,5.021377391,4g
LG,Android,15.44,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,5.412047757,6.768504706,both
LG,Android,15.44,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,4.633951987,6.550094135,both
LG,Android,15.37,5.0,13.0,32.0,3.0,4000.0,196.5,2020,205,4.232801305,5.483218926,4g
LG,Android,14.5,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,4.319752215,4.862908382,4g
LG,Android,25.43,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,5.021970804,5.832234322,4g
LG,Android,15.34,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,5.789103535,7.003347237,both
LG,Android,15.34,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,4.955756633,5.772655339,4g
LG,Android,13.84,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,4.367800927,4.93691699,4g
LG,Android,13.84,8.0,5.0,16.0,1.0,3000.0,152.0,2019,393,4.043752776,4.635020208,4g
LG,Android,15.27,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,4.396299294,5.080285727,4g
LG,Android,15.37,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,4.707997496,5.301562097,4g
LG,Android,15.8,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,4.541484634,5.24676088,4g
LG,Android,15.9,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,4.48661185,4.86190324,4g
LG,Android,15.72,8.0,8.0,32.0,3.0,4000.0,164.0,2019,516,4.105943698,4.692539832,4g
LG,Android,15.29,13.0,5.0,32.0,3.0,3500.0,179.0,2019,463,4.170688129,5.297617121,4g
LG,Android,15.29,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,4.989411658,5.701112246,4g
LG,Android,12.83,13.0,5.0,16.0,2.0,4500.0,171.0,2018,393,4.539564429,5.194511198,4g
LG,Android,7.62,2.0,1.3,4.0,0.5,1540.0,140.45,2014,965,3.131136911,3.931041011,no
Meizu,Android,15.39,,20.0,128.0,8.0,4500.0,199.0,2020,318,5.15358057,6.271536486,both
Meizu,Android,15.37,,16.0,128.0,6.0,4500.0,183.0,2019,348,4.74927053,5.526209625,4g
Meizu,Android,15.37,,8.0,32.0,2.0,4000.0,184.0,2019,198,4.31935304,5.191622628,4g
Meizu,Android,15.29,,20.0,128.0,6.0,3600.0,166.0,2019,405,4.874891933,5.832351575,4g
Meizu,Android,15.29,,16.0,64.0,6.0,4000.0,165.0,2019,499,4.80557721,5.395625549,4g
Meizu,Android,15.29,,20.0,128.0,6.0,3600.0,165.0,2019,226,5.218841165,6.042917829,4g
Micromax,Android,10.16,2.0,0.3,0.5,0.25,1500.0,146.5,2014,900,3.118834471,3.891820298,no
Micromax,Android,7.75,0.3,0.3,0.5,0.25,1500.0,89.0,2014,757,1.572773928,3.686125666,no
Micromax,Android,10.03,2.0,0.3,0.2,0.25,2000.0,85.0,2013,652,3.404857342,4.268997904,no
Micromax,Android,10.16,2.0,0.3,16.0,4.0,2000.0,89.0,2013,1051,3.302481409,4.083957469,no
Micromax,Android,7.75,0.3,0.3,16.0,4.0,2000.0,89.0,2013,897,2.853015971,3.87036733,no
Motorola,Android,15.37,,16.0,128.0,6.0,5000.0,210.0,2020,92,5.034156489,5.697294809,4g
Motorola,Android,15.42,,25.0,256.0,12.0,5000.0,203.0,2020,188,5.639812681,7.087982979,both
Nokia,Android,16.56,0.3,8.0,64.0,3.0,4000.0,200.0,2020,296,4.160756328,4.996468754,4g
Nokia,Android,13.84,0.3,5.0,16.0,2.0,3000.0,180.0,2020,293,3.690627925,4.087487775,4g
Nokia,Android,13.84,0.3,5.0,16.0,2.0,3000.0,180.0,2020,260,3.988243031,4.617888958,4g
Nokia,Others,5.18,0.3,0.0,0.06,0.03,1020.0,90.5,2020,322,2.519308077,3.386422096,no
Nokia,Others,5.18,0.3,0.0,0.1,0.03,1020.0,91.3,2020,148,2.564949357,3.011605623,no
Nokia,Android,17.3,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,4.602667056,6.214388074,both
Nokia,Others,5.18,0.3,0.0,0.1,,1200.0,88.2,2020,327,3.062923523,3.689129423,no
Nokia,Others,5.18,0.3,0.0,0.1,0.03,1200.0,86.5,2019,414,2.789322921,3.684620397,4g
OnePlus,Android,16.64,,16.0,128.0,8.0,4300.0,180.0,2020,186,5.482927968,6.605054319,both
OnePlus,Android,16.64,,16.0,128.0,8.0,4300.0,180.0,2020,232,5.235164552,6.478525003,both
OnePlus,Android,16.94,,16.0,256.0,12.0,4085.0,206.0,2019,280,5.079850363,6.685761067,both
OnePlus,Android,16.94,,16.0,128.0,6.0,4000.0,206.0,2019,523,5.342525621,6.684361696,both
Oppo,Android,16.64,,32.0,128.0,8.0,4000.0,172.0,2020,293,5.269969331,6.154454616,both
Oppo,Android,16.33,,32.0,128.0,8.0,4000.0,183.0,2020,281,5.047866851,5.911609322,both
Oppo,Android,16.69,,32.0,128.0,6.0,4000.0,184.0,2020,122,5.126045146,5.668017118,both
Oppo,Android,16.64,,16.0,128.0,8.0,4000.0,186.0,2020,200,5.094302196,6.254136457,both
Oppo,Android,15.29,,8.0,64.0,3.0,4230.0,168.0,2020,267,4.515026636,4.785907155,4g
Oppo,Android,15.34,,32.0,128.0,8.0,4025.0,180.0,2020,218,5.307177995,5.990338914,both
Oppo,Android,15.34,8.0,32.0,128.0,8.0,4025.0,181.0,2019,330,4.900225013,6.085250839,both
Oppo,Android,15.37,8.0,8.0,128.0,4.0,4230.0,180.0,2019,277,4.514369822,5.006894974,4g
Oppo,Android,15.34,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,5.037212309,5.638141123,4g
Oppo,Android,15.34,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,5.093320661,5.793196518,4g
Oppo,Android,16.59,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,5.032266314,5.56202688,4g
Oppo,Android,15.39,8.0,16.0,256.0,8.0,4065.0,215.0,2019,232,5.598384921,6.779649143,both
Oppo,Android,15.27,8.0,5.0,32.0,2.0,4000.0,170.0,2019,282,4.022848561,4.61244367,4g
Oppo,Android,15.29,13.0,8.0,32.0,3.0,4230.0,168.0,2018,587,4.273745191,5.440337627,4g
Oppo,Android,10.29,8.0,5.0,8.0,1.0,2000.0,135.0,2015,917,4.09700768,4.991928067,4g
Others,Android,16.43,8.0,20.0,128.0,6.0,4000.0,171.0,2019,486,4.701661486,6.803039,both
Realme,Android,15.37,,16.0,64.0,4.0,4300.0,191.0,2020,97,4.798514106,5.299916088,4g
Realme,Android,15.37,,16.0,128.0,4.0,5000.0,199.0,2020,362,4.932169121,5.010768619,4g
Realme,Android,15.37,,5.0,32.0,3.0,5000.0,195.0,2020,321,4.383151002,4.600459106,4g
Realme,Android,15.27,,5.0,32.0,3.0,4000.0,166.0,2020,247,2.667228207,3.709906821,4g
Realme,Android,15.27,,5.0,32.0,2.0,4000.0,166.0,2019,450,4.335720882,4.601061758,4g
Samsung,Android,12.88,8.0,5.0,32.0,3.0,4000.0,168.0,2020,120,4.151669629,4.716979861,4g
Samsung,Android,12.7,8.0,5.0,16.0,1.0,2600.0,154.0,2020,226,4.08142817,4.792147554,4g
Samsung,Android,15.42,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,5.514194582,6.218878965,both
Samsung,Android,15.37,8.0,32.0,128.0,6.0,4500.0,187.0,2020,248,5.126282718,6.06194631,both
Samsung,Android,25.5,8.0,5.0,64.0,4.0,7040.0,467.0,2020,310,5.28755971,5.935528915,4g
Samsung,Android,15.29,8.0,13.0,128.0,8.0,4000.0,168.1,2020,282,5.678498854,6.7807284,both
Samsung,Android,25.53,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,5.083699865,6.685673664,both
Samsung,Android,12.73,12.0,8.0,64.0,4.0,4500.0,256.0,2019,320,4.59036107,6.927597121,4g
Samsung,Android,15.42,12.0,32.0,128.0,6.0,4500.0,187.0,2019,325,4.955756633,5.936110387,4g
Samsung,Android,25.43,13.0,8.0,64.0,4.0,7600.0,653.0,2019,430,4.989071116,6.396179374,4g
Samsung,Android,15.32,12.0,10.0,256.0,12.0,3500.0,168.0,2019,190,4.997685135,7.003628936,both
Samsung,Android,25.53,12.0,8.0,128.0,6.0,7040.0,420.0,2019,517,5.438209735,6.396729635,4g
Samsung,Android,20.32,8.0,2.0,32.0,2.0,5100.0,169.0,2019,313,3.984343667,4.866148876,4g
Samsung,Android,12.7,16.0,5.0,32.0,3.0,2800.0,172.0,2019,222,4.454579827,5.557098295,4g
Samsung,Android,20.32,5.0,2.0,16.0,2.0,4200.0,338.0,2015,852,4.7051965,5.401640809,4g
Others,Android,16.59,2.0,16.0,64.0,4.0,4000.0,193.0,2020,168,4.314015424,5.435990172,4g
Others,Android,15.77,2.0,5.0,64.0,4.0,4000.0,184.7,2020,299,4.358246106,4.871219958,4g
Others,Android,20.32,0.3,2.0,16.0,1.0,3600.0,330.0,2020,290,4.053522568,4.488411625,no
Others,Android,15.44,2.0,8.0,32.0,2.0,3500.0,191.6,2020,243,3.990279503,5.140434732,4g
Others,Android,17.78,8.0,0.3,8.0,1.0,2000.0,242.0,2019,513,2.822568655,3.873905683,no
Others,Android,25.43,0.3,2.0,16.0,1.0,4000.0,505.2,2019,452,4.538068382,4.604770106,no
Others,Android,12.88,8.0,5.0,16.0,2.0,2700.0,138.0,2019,440,4.175002465,4.626050664,4g
Others,Android,16.23,8.0,16.0,64.0,4.0,3450.0,176.6,2019,335,4.995657011,5.882458506,4g
Others,Android,20.32,2.0,2.0,32.0,3.0,4000.0,355.0,2020,221,4.42424765,4.605969866,no
Others,Android,20.32,2.0,2.0,32.0,2.0,4000.0,355.0,2020,276,4.210645018,4.386640972,no
Others,Android,20.55,8.0,0.3,16.0,2.0,2000.0,374.0,2013,1064,4.414977735,5.63917284,4g
Apple,Others,30.71,12.0,7.0,128.0,6.0,9720.0,641.0,2020,220,5.847392078,6.907335191,4g
Apple,Others,27.94,12.0,7.0,128.0,6.0,5770.5,471.0,2020,248,5.691237447,6.684724221,4g
Apple,Others,25.45,8.0,1.2,32.0,3.0,8827.0,483.0,2019,313,5.204446151,5.8518001,4g
Apple,iOS,27.94,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,5.359835707,6.779603675,4g
Apple,iOS,18.01,8.0,1.2,16.0,2.0,5124.0,299.0,2015,827,4.562680134,5.891809944,4g
Asus,Android,15.24,13.0,2.0,16.0,2.0,3230.0,196.0,2014,840,4.539564429,5.307078872,no
Asus,Android,15.24,13.0,2.0,16.0,2.0,3300.0,196.0,2014,1073,4.327966358,5.521220889,no
Others,Android,15.24,8.0,8.0,32.0,1.0,2800.0,185.0,2019,513,4.304335327,4.351438553,no
Others,Android,12.83,8.0,8.0,32.0,1.0,2200.0,158.0,2019,213,4.170842533,4.222737777,no
Others,Android,12.7,5.0,5.0,32.0,1.0,3400.0,146.0,2019,184,3.764218811,3.896300045,no
Others,Android,10.29,5.0,0.3,4.0,0.5,1760.0,136.0,2013,1091,4.05386973,5.303901745,no
Others,Android,12.83,13.0,5.0,32.0,3.0,4200.0,206.5,2020,214,4.796864349,5.704815274,4g
Others,Android,14.35,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,4.476882166,6.08201341,4g
Coolpad,Android,16.59,,16.0,64.0,4.0,4000.0,195.0,2020,252,5.174226981,5.885464938,both
Coolpad,Android,16.15,,13.0,32.0,3.0,4000.0,170.0,2019,342,4.588329169,5.085186025,4g
Acer,Android,25.43,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,4.836599317,5.257755755,no
Acer,Android,25.43,5.0,2.0,32.0,2.0,2700.0,508.0,2014,918,4.691072615,5.438296677,no
Alcatel,Others,5.18,2.0,5.0,4.0,0.5,3230.0,90.0,2019,356,3.247268899,3.918998619,4g
Alcatel,Android,17.78,5.0,2.0,8.0,1.0,3240.0,295.1,2016,662,4.182202803,4.867688285,4g
Alcatel,Android,20.32,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,3.848230872,4.600860914,no
Alcatel,Android,17.78,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,4.46326094,5.253372301,4g
Alcatel,Android,17.78,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,3.713572067,4.39592954,no
Alcatel,Android,17.78,2.0,0.3,4.0,1.0,3240.0,285.0,2014,759,3.989354348,5.080410082,no
Alcatel,Android,17.78,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,4.307303088,4.604169686,no
Alcatel,Android,17.78,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,4.432244351,4.949823155,no
Alcatel,Android,20.32,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,4.357990057,4.941285216,no
Alcatel,Android,17.78,0.3,0.3,4.0,1.0,3240.0,350.0,2013,737,4.124226937,4.609859175,no
Alcatel,Android,17.78,2.0,0.3,8.0,1.0,3300.0,350.0,2013,1057,4.129550818,4.709800435,no
Alcatel,Android,16.56,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,4.297149343,5.016020766,4g
Alcatel,Android,12.83,5.0,5.0,16.0,1.0,2460.0,153.2,2019,473,3.78487122,4.404154987,4g
Alcatel,Android,20.32,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,4.363862664,4.944851554,4g
Acer,Others,23.04,5.0,2.0,32.0,4.0,4500.0,544.3,2018,699,5.066006927,5.793988743,no
Acer,Android,17.78,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,4.632298853,5.128951521,4g
Acer,Android,12.83,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,4.710160633,5.52684639,4g
Acer,Android,12.7,8.0,2.0,32.0,4.0,2000.0,126.0,2016,617,3.781686504,4.784737955,4g
Acer,Android,25.43,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,4.337682821,5.439773525,no
Acer,Android,12.83,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,4.368307963,5.434376811,4g
Acer,Android,12.83,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,4.430935839,5.303304908,4g
Acer,Android,12.7,8.0,5.0,32.0,4.0,2000.0,125.0,2016,893,4.070564034,4.69701984,4g
Acer,Android,20.32,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,4.998832582,5.862095907,no
Acer,Windows,12.83,21.0,8.0,32.0,4.0,2870.0,150.0,2015,824,4.590969837,5.391215549,4g
Acer,Android,10.29,5.0,5.0,32.0,4.0,2000.0,142.0,2015,988,3.781686504,4.710610698,4g
Acer,Android,10.29,5.0,2.0,32.0,4.0,2000.0,142.0,2015,961,3.616577542,4.507226542,no
Acer,Android,12.83,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,4.556295018,5.294710871,4g
Acer,Android,12.7,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,4.354141431,5.017941869,4g
Acer,Android,25.43,5.0,2.0,16.0,4.0,5910.0,540.0,2015,899,4.624188192,5.517854422,no
Acer,Android,20.32,5.0,0.3,16.0,4.0,4550.0,355.0,2015,994,4.226687749,5.188390887,no
Acer,Android,12.7,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,4.488524004,5.301910902,4g
Acer,Android,12.7,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,3.721104601,4.862676516,no
Acer,Android,10.16,5.0,2.0,32.0,4.0,1300.0,120.0,2015,603,3.89914038,4.493232533,no
Acer,Windows,10.16,5.0,2.0,16.0,4.0,1300.0,119.0,2015,697,3.755369195,4.377767578,no
Acer,Android,10.29,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,3.642049867,4.859812404,4g
Acer,Android,12.7,13.0,5.0,16.0,4.0,2300.0,116.0,2014,579,4.028916757,5.303503893,4g
Acer,Android,12.7,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,4.348728349,5.014693714,no
Acer,Android,12.88,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,4.342375829,5.560412364,4g
Acer,Android,12.7,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,4.154969184,5.192345553,no
Acer,Android,12.7,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,4.405010471,5.300564839,no
Acer,Android,12.7,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,4.49903159,5.307128435,4g
Acer,Android,10.16,2.0,2.0,16.0,4.0,1300.0,130.0,2014,685,3.840312158,4.509429914,no
Acer,Android,20.32,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,4.66334475,5.29576411,no
Acer,Android,17.78,2.0,0.3,16.0,4.0,3400.0,298.0,2014,920,4.094344562,4.707546253,no
Acer,Android,17.78,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,4.063369758,5.009834974,no
Acer,Android,17.78,5.0,0.3,32.0,4.0,3700.0,159.5,2014,724,4.065945088,4.497584975,no
Acer,Android,10.34,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,4.294424174,5.307623926,no
Acer,Android,10.16,5.0,1.3,16.0,4.0,1630.0,122.0,2014,719,3.63758616,4.600961341,no
Acer,Android,17.78,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,4.405254761,4.863835309,no
Acer,Android,17.78,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,4.040943785,4.585477553,no
Acer,Android,18.01,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,4.433788569,4.856706812,no
Acer,Android,12.7,5.0,0.3,16.0,4.0,2000.0,150.0,2014,1015,3.470723444,5.138441999,no
Acer,Android,15.24,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,4.631617356,5.826914144,4g
Acer,Android,7.75,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,3.041661205,4.610356713,no
Acer,Android,12.88,8.0,2.0,32.0,4.0,2400.0,195.0,2013,946,4.060270582,5.764846216,no
Acer,Android,25.43,5.0,0.3,16.0,4.0,7300.0,560.0,2013,656,4.611549793,5.242963206,no
Acer,Android,18.01,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,4.513712575,4.793059547,no
Acer,Android,10.29,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,4.254193263,5.201035244,no
Acer,Android,7.75,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,3.485844856,4.611052849,no
Acer,Android,10.24,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,4.343805422,5.199601394,no
Acer,Android,10.29,5.0,0.3,16.0,4.0,1760.0,130.0,2013,825,3.757238792,5.145748768,no
Acer,Android,17.78,0.3,0.3,32.0,4.0,2640.0,339.9,2013,558,4.126004715,4.709890497,no
Acer,Android,17.78,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,4.291965156,4.595927605,no
Alcatel,Android,12.83,5.0,5.0,16.0,4.0,3230.0,130.0,2019,302,3.832763324,4.786574656,4g
Alcatel,Android,12.7,5.0,2.0,32.0,4.0,3230.0,148.0,2019,211,3.997650091,4.257454983,no
Alcatel,Android,15.29,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,4.065945088,5.190676475,no
Alcatel,Android,12.88,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,4.721885986,5.440033919,4g
Alcatel,Android,15.24,8.0,5.0,16.0,4.0,3000.0,155.0,2018,586,3.952588967,5.065249734,4g
Alcatel,Android,12.83,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,4.537961436,5.130904126,4g
Alcatel,Android,12.78,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,4.105119635,4.61045619,4g
Alcatel,Android,15.24,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,4.428074948,4.850153504,4g
Alcatel,Android,25.43,2.0,2.0,16.0,4.0,4000.0,415.0,2018,636,4.338727617,4.594008121,no
Alcatel,Android,17.78,2.0,0.3,32.0,4.0,2580.0,245.0,2018,564,4.013857311,4.248209487,no
Alcatel,Android,12.75,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,4.560800238,4.929280615,4g
Alcatel,Android,12.75,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,4.284689402,4.787991618,4g
Alcatel,Android,15.24,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,4.6404408,5.557599964,4g
Alcatel,Android,12.83,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,4.651767471,5.24549659,4g
Alcatel,Android,12.7,5.0,2.0,32.0,4.0,2050.0,159.5,2017,687,3.934371409,4.6025668,4g
Alcatel,Android,12.75,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,4.410614092,5.299266916,4g
Alcatel,Android,12.7,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,4.371218436,5.006894974,4g
Alcatel,Android,15.24,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,4.543720224,5.193456726,4g
Alcatel,Android,12.7,13.0,5.0,16.0,4.0,2460.0,156.0,2016,754,4.07973841,5.295312858,4g
Alcatel,Android,12.83,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,3.998567607,4.389002248,4g
Alcatel,Android,12.7,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,4.632396172,5.306731865,4g
Alcatel,Android,12.7,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,3.013572192,4.097672352,no
Alcatel,Android,12.83,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,4.332442405,4.942855972,4g
Alcatel,Android,12.83,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,4.390118805,5.002871903,4g
Alcatel,Android,12.83,8.0,5.0,16.0,4.0,2500.0,159.95,2016,987,4.026422546,4.706733501,4g
Alcatel,Android,12.7,8.0,5.0,32.0,4.0,2500.0,159.95,2016,649,3.999484281,4.372481222,4g
Alcatel,Android,12.83,16.0,8.0,32.0,4.0,3000.0,149.0,2016,1006,4.555664766,5.389938934,4g
Alcatel,Android,12.75,13.0,8.0,16.0,4.0,2610.0,135.0,2016,708,4.351180755,5.301113454,4g
Alcatel,Android,17.78,2.0,0.3,32.0,4.0,2580.0,159.95,2016,813,3.850360345,4.384274107,no
